_id,code,DISTRICT/CITY,SL. NO.,TESTING CENTER NAME,LOCATION,ADDRESS,CONTACT,EMBED LINK,TEST,TYPE,LATITUDES,LONGITUDES
434,nzb,NIZAMABAD,25,PHC Indalwai,https://goo.gl/maps/s5MeVh65P5eSgZqU9,"Utnur, Telangana 503164",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3784.6989433987123!2d78.2002336147196!3d18.451973387448987!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcdcb587deab6ad%3A0x328f3944b38ab0e!2sPHC%20Utnur!5e0!3m2!1sen!2sin!4v1598683995894!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.4519734,78.2002336
435,nzb,NIZAMABAD,26,PHC Jakranpally,https://goo.gl/maps/wK36MumKLH4m35vr8,"Jakranpally, Telangana 503224",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d33785.56353032654!2d78.25959882624828!3d18.72146291718743!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x2be1de4a492e2e42!2sPrimary%20Health%20centre!5e0!3m2!1sen!2sin!4v1598683941106!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.7214629,78.2595988
436,nzb,NIZAMABAD,27,PHC Kammarpally,https://goo.gl/maps/BeJGMx58fGAJwjfz5,Telangana 502276,,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d121317.50631658603!2d78.8272047042847!3d18.155985563134692!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xbff8849497d2df44!2sPHC%20CHINNAKODUR!5e0!3m2!1sen!2sin!4v1598683685686!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.1559856,78.8272047
437,nzb,NIZAMABAD,29,CHC Kotagiri,https://goo.gl/maps/o59jvF3buN38ZxeM9,"Kaguchi-Ajjur-Billikambai-IBS-Kattabettu Rd, Tamil Nadu 643214",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d125145.7323354083!2d76.79168675817559!3d11.421757830507676!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xd5b65f956d0b14a3!2sKattabettu%20PHC!5e0!3m2!1sen!2sin!4v1598683733084!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,11.4217578,76.7916868
438,nzb,NIZAMABAD,30,PHC Pothangal,https://goo.gl/maps/MLvZndNEuu8PCU9D6,"Birkur, Telangana 503321",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d121100.84778994673!2d77.73361444473268!3d18.46546436079089!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x2007e819f4931942!2sPhc%20Birkur!5e0!3m2!1sen!2sin!4v1598683604309!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.4654644,77.7336144
439,nzb,NIZAMABAD,31,PHC Kaladi,https://goo.gl/maps/qXiimu8bWXjgtHeJ6,"Mattoor, kalady P.O, 683574",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d57253.71733941341!2d76.3856395290798!3d10.154002050151268!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x54abb9eb89ee97ce!2sPHC%20Matoor!5e0!3m2!1sen!2sin!4v1598683486925!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,10.1540021,76.3856395
440,nzb,NIZAMABAD,32,PHC Makloor,https://goo.gl/maps/fnynPXDos1f1Lq6x8,"Kalladi, Telangana 503213",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3777.2865992322895!2d78.17583251472502!3d18.785376787255256!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcdc240142e0e4f%3A0xac0638d66fbd9d58!2sPHC%20KALLADI!5e0!3m2!1sen!2sin!4v1598683411610!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.7853768,78.1758325
441,nzb,NIZAMABAD,33,PHC Mendora,https://goo.gl/maps/j1YTebaKSfksznEs6,"Soan Rd, Soan, Telangana 504105",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d120753.47415637906!2d78.33240316457999!3d18.951476297553587!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xe5e931eacf96d6a0!2sPrimary%20Health%20Care%20Center%20Soan.!5e0!3m2!1sen!2sin!4v1598683328592!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.9514763,78.3324032
442,nzb,NIZAMABAD,34,PHC SRSPPochampad,https://goo.gl/maps/k6FoXVK2R5LB8uoo7,"Pochampadu Camp, Soanpet, Telangana 503219",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d120741.07837958769!2d78.27106676526218!3d18.96859741448606!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xa0e7d776e021d83f!2sDam%20Site%20Hospital%20PHC!5e0!3m2!1sen!2sin!4v1598683254850!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.9685974,78.2710668
443,nzb,NIZAMABAD,35,CHC Morthad,https://goo.gl/maps/dVDj7PzUz9eRLuFH7,"Velpoor, Telangana 503311",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d120854.04393478969!2d78.39276981218481!3d18.81201388057419!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xc0c5364497267bed!2sGovernment%20Hospital!5e0!3m2!1sen!2sin!4v1598683120165!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.8120139,78.3927698
444,nzb,NIZAMABAD,36,PHC Mudakpally,https://goo.gl/maps/5W3TWs1KBKR1ykxC6,"Mudakpalli, Telangana 503230",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3782.4609905546567!2d78.09150737694378!3d18.55324435474358!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xd5b318e64a468668!2sPHC%20Mudhakpally!5e0!3m2!1sen!2sin!4v1598682832751!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.5532444,78.0915074
445,nzb,NIZAMABAD,37,PHC Donkeshwar,https://goo.gl/maps/XUVRHFRPfZWS8FUD8,"Nandipet Navipet road, Chimrajpalle, Telangana 503212",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d241522.6520796315!2d78.04514179395905!3d18.940623519719786!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x5bac93f4b5858b29!2sPHC%20Nandipet!5e0!3m2!1sen!2sin!4v1598682758962!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.9406235,78.0451418
446,nzb,NIZAMABAD,38,PHC Nandipet,https://goo.gl/maps/oJRj5WNKp1Gf1asN7,"Nandipet Navipet road, Chimrajpalle, Telangana 503212",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d15729.508000682363!2d78.15076656932698!3d18.879247881448997!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x5bac93f4b5858b29!2sPHC%20Nandipet!5e0!3m2!1sen!2sin!4v1598682629914!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.8792479,78.1507666
447,nzb,NIZAMABAD,39,PHC Binola,https://goo.gl/maps/KqEMgMnw3MYZ1pgV7,"Nandipet Navipet road, Chimrajpalle, Telangana 503212",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d241620.65137899906!2d77.9199580521024!3d18.872760981259113!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x5bac93f4b5858b29!2sPHC%20Nandipet!5e0!3m2!1sen!2sin!4v1598682404348!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.872761,77.9199581
448,nzb,NIZAMABAD,40,CHC Navipet,https://goo.gl/maps/dRWVnr5YRgsZNtr86,"Nandipet Navipet road, Chimrajpalle, Telangana 503212",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3775.1998552671807!2d78.14269421472646!3d18.878212987201643!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcde8c2ab74ad39%3A0x5bac93f4b5858b29!2sPHC%20Nandipet!5e0!3m2!1sen!2sin!4v1598682326795!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.878213,78.1426942
449,nzb,NIZAMABAD,41,PHC Renjal,https://goo.gl/maps/VH1NAcqaKAY7FsZu7,"503185, Christian Colony, Rakasipet, Bodhan, Telangana 503185",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d120972.34824959042!2d77.82710552215575!3d18.64667210096818!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x115ae47ae1bbe433!2sUrban%20Primary%20Health%20Care%20Centre!5e0!3m2!1sen!2sin!4v1598682246514!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.6466721,77.8271055
450,nzb,NIZAMABAD,42,PHC Rudrur,https://goo.gl/maps/V3cihZFMWc1tgAJE8,"Rudrur, Telangana 503188",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d121017.69973578693!2d77.80700755660638!3d18.582912914573576!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xf703c08288e9c65c!2sPrimary%20Health%20Centre!5e0!3m2!1sen!2sin!4v1598682069077!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.5829129,77.8070076
451,nzb,NIZAMABAD,43,PHC Sirkonda,https://goo.gl/maps/6rfX4Zb5mRvqKA7C9,Telangana 505453,,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d120879.68289661303!2d78.6547132090793!3d18.776300084088742!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x34925564866c0e0b!2sPrimary%20Health%20Care!5e0!3m2!1sen!2sin!4v1598683556241!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.7763001,78.6547132
452,nzb,NIZAMABAD,44,PHC Mosra,https://goo.gl/maps/SZyaGZ5MYgzurV6s9,"Mosra, Telangana 503206",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7148.875933493828!2d77.96442637616889!3d18.6154784818074!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x586ac2cfc2cf4234!2sGovt%20Primary%20Healthcare%20Cenre!5e0!3m2!1sen!2sin!4v1598681929987!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.6154785,77.9644264
453,nzb,NIZAMABAD,45,CHC Varni,https://goo.gl/maps/3f4NdcjBRkxyEAWj9,"Ganesh Colony, FCI Colony, Nizamabad, Telangana 503230",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d60480.94065109504!2d78.04987668102576!3d18.661357630283312!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xf00cdeea96da0234!2sPrimary%20Health%20Care%20Center!5e0!3m2!1sen!2sin!4v1598680910656!5m2!1sen!2sin"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.6613576,78.0498767
454,nzb,NIZAMABAD,46,PHC Velpur,https://goo.gl/maps/4zumocgArMszNvKt9,"Velpoor, Telangana 503311",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d13979.134685793806!2d78.38836242912099!3d18.761626325588594!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xc0c5364497267bed!2sGovernment%20Hospital!5e0!3m2!1sen!2sin!4v1598680826267!5m2!1sen!2sin"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.7616263,78.3883624
455,nzb,NIZAMABAD,47,PHC Yedpalle,https://goo.gl/maps/U4cGH6pV6FVHvYad8,"503185, Christian Colony, Rakasipet, Bodhan, Telangana 503185",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d60486.17412479512!2d77.86211371421811!3d18.64667210096818!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x115ae47ae1bbe433!2sUrban%20Primary%20Health%20Care%20Centre!5e0!3m2!1sen!2sin!4v1598680681062!5m2!1sen!2sin"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.6466721,77.8621137
456,nzb,NIZAMABAD,48,PHC Yergatla,https://goo.gl/maps/MmFbtHqedxQTzNiR9,"Nizamabad, Telangana 503308",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3774.5577283659836!2d78.47907001472693!3d18.906691887185325!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcd99e473646235%3A0x8f84a0e6ffee3958!2sPHC(Primary%20Health%20Centre)!5e0!3m2!1sen!2sin!4v1598680493485!5m2!1sen!2sin"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.9066919,78.47907
457,pdpl,PEDDAPALLI,1,PHC Anthergoan,https://goo.gl/maps/jHKw4WWeBGj5zbgc9,"Unnamed Road, Ramagundam, Telangana 505208",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d120873.74762212508!2d79.35676221274804!3d18.784573447442295!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xf2ac8cfa0626ccca!2sPhc%20Ramagundam!5e0!3m2!1sen!2sin!4v1598609757989!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.7845734,79.3567622
458,pdpl,PEDDAPALLI,2,PHC Maidaram,https://goo.gl/maps/BVd44aPgoTZLm5fM7,"Medaram, Telangana 505416",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d16288.285501717246!2d79.19928402339119!3d18.72777302199938!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcd30625452d251%3A0x653409cb45e994ef!2sPHC%20Medaram!5e0!3m2!1sen!2sin!4v1598609845932!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.727773,79.199284
459,pdpl,PEDDAPALLI,3,PHC Eligedu,https://goo.gl/maps/idAP6H6dT4h5EP9g9,"Dulikatta, Telangana 505525",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d191876.24229805174!2d79.07496627879205!3d18.55025568318011!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xb7158050ddb9d9b0!2sPHC%20dulikatta!5e0!3m2!1sen!2sin!4v1598609919976!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.5502557,79.0749663
460,pdpl,PEDDAPALLI,4,PHC Julapalli,https://goo.gl/maps/sJ6JQC2Z2vuVunMR7,"Dulikatta, Telangana 505525",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3781.8951524189606!2d79.26949971420504!3d18.578765072242437!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcd2994a3771d4f%3A0xb7158050ddb9d9b0!2sPHC%20dulikatta!5e0!3m2!1sen!2sin!4v1598680688413!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.5787651,79.2694997
461,pdpl,PEDDAPALLI,5,PHC Kamanpur,https://goo.gl/maps/GgFyTFRTpdhiXD2J6,"Kamanpur, Telangana 505188",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d12802.044035716308!2d79.49609321390358!3d18.654869277814786!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x928a69a1bc46ba8f!2sPHC%20GOVT!5e0!3m2!1sen!2sin!4v1598610037925!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.6548693,79.4960932
462,pdpl,PEDDAPALLI,6,PHC Gaddalapalli,https://goo.gl/maps/1UQy3czg4x4qBn9YA,"Kamanpur, Telangana 505188",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d968349.1233967808!2d79.24710161864141!3d18.54634811404047!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x928a69a1bc46ba8f!2sPHC%20GOVT!5e0!3m2!1sen!2sin!4v1598683257206!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.5463481,79.2471016
463,pdpl,PEDDAPALLI,7,CHC Manthani,https://goo.gl/maps/uwboaoN8rd5CWZsg6,"Subhash Nagar, Manthani, Telangana 505184",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d6479.823103398067!2d79.66212198303688!3d18.651092666630117!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x30e2c3eefcadad3e!2sGovt.Civil%20Hospital!5e0!3m2!1sen!2sin!4v1598610146913!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.6510927,79.662122
464,pdpl,PEDDAPALLI,8,PHC Mutharam,https://goo.gl/maps/amRpUQnkrfmURThm8,"Mutharam, Telangana 505184",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d29898.173875099208!2d79.62736058885369!3d18.513798530912357!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3a33274203ee8b19%3A0xe16fa4f3005ea14e!2sMutharam%20Govt%20Hospital!5e0!3m2!1sen!2sin!4v1598610216254!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.5137985,79.6273606
465,pdpl,PEDDAPALLI,9,PHC Garrepalli,https://goo.gl/maps/1NUqWNhsjYhGfwGU8,"Chidinepalli Cross, Garepalli, Telangana 505503",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d9641.739562557606!2d79.94161693532621!3d18.624985473339986!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xc9f700b00bf98e09!2sGovernment%20Hospital%20(PHC)!5e0!3m2!1sen!2sin!4v1598610286120!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.6249855,79.9416169
466,pdpl,PEDDAPALLI,10,CHC Sultanabad,https://goo.gl/maps/RzncFHwZ1qpZ71dDA,"Dubbapet, Telangana 505186",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3783.670753119046!2d79.24659491472038!3d18.498567087421872!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bccd73d5f329c4f%3A0x78f86afc33cea6cc!2sGarrepally%20PHC!5e0!3m2!1sen!2sin!4v1598610351056!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.4985671,79.2465949
467,pdpl,PEDDAPALLI,11,PHC Basanthanagar,https://goo.gl/maps/2W8LTDsSJn19Ztys8,"Karimnagar, Telangana 505210",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d15115.889722816686!2d79.3966483147212!3d18.710052411865835!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x17ccf9e9089d7255!2sPhc%20basanthnagar!5e0!3m2!1sen!2sin!4v1598680813925!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.7100524,79.3966483
468,pdpl,PEDDAPALLI,12,PHC Putnoor,https://goo.gl/maps/jZHb8eWe1UPkG7o89,"Karimnagar, Telangana 505210",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d120902.8581876057!2d79.26640232927538!3d18.743961620193804!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x17ccf9e9089d7255!2sPhc%20basanthnagar!5e0!3m2!1sen!2sin!4v1598680877135!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.7439616,79.2664023
469,pdpl,PEDDAPALLI,13,DH Peddapally,https://goo.gl/maps/Lm2oSu2fRe2fKQUCA,"Karimnagar, Telangana 505210",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d241999.80427983365!2d79.24240159160038!3d18.607959492695397!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x17ccf9e9089d7255!2sPhc%20basanthnagar!5e0!3m2!1sen!2sin!4v1598680943062!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.6079595,79.2424016
470,pdpl,PEDDAPALLI,14,PHC Raghavapur,https://goo.gl/maps/oFDRXNVqa3cRVg6w6,"Narayanraopet, Telangana 502107",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d60651.342627119346!2d78.74045049624453!3d18.1773183650584!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x2504acff97a595f!2sPHC%20NARAYANARAOPET!5e0!3m2!1sen!2sin!4v1598681376446!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.1773184,78.7404505
471,pdpl,PEDDAPALLI,15,PHC Raginedu,https://goo.gl/maps/3h7WUzuCKak3ifKQ8,"Karimnagar, Telangana 505210",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d74840.87157843866!2d79.33316782285485!3d18.679490554079205!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x17ccf9e9089d7255!2sPhc%20basanthnagar!5e0!3m2!1sen!2sin!4v1598681438301!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.6794906,79.3331678
